ラトビア,upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/150px-Flag_of_Latvia.svg.png
リトアニア,upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/137px-Flag_of_Lithuania.svg.png
リビア,upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Libya.svg/150px-Flag_of_Libya.svg.png
リヒテンシュタイン,upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/137px-Flag_of_Liechtenstein.svg.png
リベリア,upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/146px-Flag_of_Liberia.svg.png
ルーマニア,upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Romania.svg/130px-Flag_of_Romania.svg.png
ルクセンブルク,upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/137px-Flag_of_Luxembourg.svg.png
ルワンダ,upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Rwanda.svg/130px-Flag_of_Rwanda.svg.png
レソト,upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/130px-Flag_of_Lesotho.svg.png
レバノン,upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/130px-Flag_of_Lebanon.svg.png
ロシア,upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Russia.svg/130px-Flag_of_Russia.svg.png
